OBJECTID,Borough,Type,Provider,Latitude,Longitude,Location_T,City,BoroCode,NTACode
1665,BK,Free,LinkNYC - Citybridge,40.684799,-73.991581,Outdoor Kiosk,Brooklyn,3,BK38
1666,BK,Free,LinkNYC - Citybridge,40.684304,-73.992184,Outdoor Kiosk,Brooklyn,3,BK38
1667,BK,Free,LinkNYC - Citybridge,40.68241,-73.993467,Outdoor Kiosk,Brooklyn,3,BK33
1668,BK,Free,LinkNYC - Citybridge,40.681596,-73.977038,Outdoor Kiosk,Brooklyn,3,BK37
1669,BK,Free,LinkNYC - Citybridge,40.680323,-73.978034,Outdoor Kiosk,Brooklyn,3,BK37
1670,BK,Free,LinkNYC - Citybridge,40.679501,-73.978465,Outdoor Kiosk,Brooklyn,3,BK37
1671,BK,Free,LinkNYC - Citybridge,40.675254,-73.981469,Outdoor Kiosk,Brooklyn,3,BK37
1672,BK,Free,LinkNYC - Citybridge,40.672679,-73.983161,Outdoor Kiosk,Brooklyn,3,BK37
1673,BK,Free,LinkNYC - Citybridge,40.672242,-73.983627,Outdoor Kiosk,Brooklyn,3,BK37
1674,BK,Free,LinkNYC - Citybridge,40.667873,-73.987509,Outdoor Kiosk,Brooklyn,3,BK37
1675,BK,Free,LinkNYC - Citybridge,40.666539,-73.988378,Outdoor Kiosk,Brooklyn,3,BK37
1676,BK,Free,LinkNYC - Citybridge,40.66623,-73.989057,Outdoor Kiosk,Brooklyn,3,BK37
1677,BK,Free,LinkNYC - Citybridge,40.666904,-73.991789,Outdoor Kiosk,Brooklyn,3,BK37
1678,BK,Free,LinkNYC - Citybridge,40.660871,-73.997387,Outdoor Kiosk,Brooklyn,3,BK32
1679,BK,Free,LinkNYC - Citybridge,40.656011,-74.002446,Outdoor Kiosk,Brooklyn,3,BK32
1680,MN,Free,Harlem,40.809576,-73.951689,Outdoor,New York,1,MN11
1681,MN,Free,Harlem,40.807263,-73.946637,Outdoor,New York,1,MN11
1682,MN,Free,Harlem,40.806086,-73.949224,Outdoor,New York,1,MN11
1683,MN,Free,Harlem,40.810601,-73.950577,Outdoor,New York,1,MN11
1684,MN,Free,Harlem,40.810178,-73.948924,Outdoor,New York,1,MN03
1685,MN,Free,Harlem,40.811266,-73.950126,Outdoor,New York,1,MN03
1686,MN,Free,Harlem,40.81026,-73.93951,Outdoor,New York,1,MN03
1687,MN,Free,Harlem,40.806413,-73.940149,Outdoor,New York,1,MN03
1688,MN,Free,Harlem,40.807092,-73.939714,Outdoor,New York,1,MN03
1689,MN,Free,Harlem,40.807594,-73.939065,Outdoor,New York,1,MN03
1690,MN,Free,Harlem,40.815114,-73.941112,Outdoor,New York,1,MN03
1691,MN,Free,Harlem,40.808297,-73.93889,Outdoor,New York,1,MN03
1692,MN,Free,Harlem,40.808224,-73.940778,Outdoor,New York,1,MN03
1693,MN,Free,Harlem,40.809617,-73.942117,Outdoor,New York,1,MN03
1694,MN,Free,Harlem,40.811198,-73.943866,Outdoor,New York,1,MN03
1695,MN,Free,Harlem,40.812037,-73.946231,Outdoor,New York,1,MN03
1696,MN,Free,Harlem,40.813366,-73.948843,Outdoor,New York,1,MN03
1697,MN,Free,Harlem,40.812628,-73.945444,Outdoor,New York,1,MN03
1698,MN,Free,Harlem,40.812418,-73.944689,Outdoor,New York,1,MN03
1699,MN,Free,Harlem,40.811841,-73.942725,Outdoor,New York,1,MN03
1700,MN,Free,Harlem,40.813986,-73.948359,Outdoor,New York,1,MN03
1701,MN,Free,Harlem,40.814125,-73.946993,Outdoor,New York,1,MN03
1702,MN,Free,Harlem,40.813122,-73.944376,Outdoor,New York,1,MN03
1703,MN,Free,Harlem,40.811835,-73.94135,Outdoor,New York,1,MN03
1704,MN,Free,Harlem,40.810795,-73.938925,Outdoor,New York,1,MN03
1705,MN,Free,Harlem,40.816089,-73.946688,Outdoor,New York,1,MN03
1706,MN,Free,Harlem,40.81393,-73.944955,Outdoor,New York,1,MN03
1707,MN,Free,Harlem,40.815693,-73.947008,Outdoor,New York,1,MN03
1708,MN,Free,Harlem,40.809559,-73.943417,Outdoor,New York,1,MN03
1709,MN,Free,Harlem,40.811575,-73.938453,Outdoor,New York,1,MN34
1710,MN,Free,Harlem,40.812002,-73.936231,Outdoor,New York,1,MN34
1711,MN,Free,Harlem,40.813502,-73.937185,Outdoor,New York,1,MN03
1712,MN,Free,Harlem,40.814205,-73.936726,Outdoor,New York,1,MN03
1713,MN,Free,Harlem,40.816677,-73.946392,Outdoor,New York,1,MN03
1714,MN,Free,Harlem,40.814952,-73.938941,Outdoor,New York,1,MN03
1715,MN,Free,Harlem,40.815803,-73.940812,Outdoor,New York,1,MN03
1716,MN,Free,Harlem,40.811236,-73.936507,Outdoor,New York,1,MN34
1717,MN,Free,Harlem,40.813713,-73.941262,Outdoor,New York,1,MN03
1718,MN,Free,Harlem,40.809357,-73.944461,Outdoor,New York,1,MN03
1719,MN,Free,Harlem,40.813646,-73.940053,Outdoor,New York,1,MN03
1720,MN,Free,Harlem,40.813434,-73.939112,Outdoor,New York,1,MN03
1721,MN,Free,Harlem,40.811138,-73.942846,Outdoor,New York,1,MN03
1722,MN,Free,Harlem,40.809672,-73.944004,Outdoor,New York,1,MN03
1723,MN,Free,Harlem,40.812491,-73.942248,Outdoor,New York,1,MN03
1724,MN,Free,Harlem,40.812944,-73.941693,Outdoor,New York,1,MN03
1725,MN,Free,Harlem,40.815705,-73.939519,Outdoor,New York,1,MN03
1726,MN,Free,Harlem,40.801951,-73.953554,Outdoor,New York,1,MN11
1727,MN,Free,Harlem,40.800652,-73.954616,Outdoor,New York,1,MN11
1728,MN,Free,Harlem,40.802298,-73.952405,Outdoor,New York,1,MN11
1729,MN,Free,Harlem,40.800546,-73.952427,Outdoor,New York,1,MN11
1730,MN,Free,Harlem,40.803511,-73.952942,Outdoor,New York,1,MN11
1731,MN,Free,Harlem,40.798102,-73.950349,Outdoor,New York,1,MN11
1732,MN,Free,Harlem,40.799928,-73.954549,Outdoor,New York,1,MN11
1733,MN,Free,Harlem,40.801053,-73.950042,Outdoor,New York,1,MN11
1734,MN,Free,Harlem,40.796528,-73.948492,Outdoor,New York,1,MN33
1735,MN,Free,Harlem,40.799151,-73.947499,Outdoor,New York,1,MN34
1736,MN,Free,Harlem,40.800592,-73.946685,Outdoor,New York,1,MN11
1737,MN,Free,Harlem,40.80135,-73.945756,Outdoor,New York,1,MN34
1738,MN,Free,Harlem,40.802684,-73.945158,Outdoor,New York,1,MN11
1739,MN,Free,AT&T,40.7721,-73.9771,Outdoor,New York,1,MN99
1740,MN,Free,AT&T,40.768,-73.9712,Outdoor,New York,1,MN99
1741,BK,Limited Free,SPECTRUM,40.663094,-73.976292,Outdoor TWC Aerial,Brooklyn,3,BK99
1742,BK,Limited Free,SPECTRUM,40.663381,-73.976083,Outdoor TWC Aerial,Brooklyn,3,BK99
1743,QU,Limited Free,SPECTRUM,40.675979,-73.765364,Outdoor TWC Aerial,Queens,4,QN08
1744,QU,Limited Free,SPECTRUM,40.679472,-73.770693,Outdoor TWC Aerial,Queens,4,QN08
1745,QU,Limited Free,SPECTRUM,40.679963,-73.767752,Outdoor TWC Aerial,Queens,4,QN08
1746,MN,Limited Free,SPECTRUM,40.785958,-73.985075,Outdoor,New York,1,MN12
1747,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Outdoor,New York,1,MN27
1748,MN,Free,AT&T,40.8292,-73.9361,Outdoor,New York,1,MN03
1749,MN,Free,AT&T,40.8048,-73.9443,Outdoor,New York,1,MN34
1750,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Indoor,New York,1,MN27
1751,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Indoor,New York,1,MN27
1752,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Indoor,New York,1,MN27
1753,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Indoor,New York,1,MN27
1754,QU,Limited Free,SPECTRUM,40.739353,-73.736825,Outdoor,Queens,4,QN43
1755,QU,Limited Free,SPECTRUM,40.739547,-73.73592,Outdoor,Queens,4,QN43
1756,QU,Limited Free,SPECTRUM,40.739739,-73.735041,Outdoor,Queens,4,QN43
1757,QU,Limited Free,SPECTRUM,40.739909,-73.73458,Outdoor,Queens,4,QN43
1758,MN,Free,AT&T,40.7016,-74.0149,Outdoor,New York,1,MN99
1759,MN,Free,AT&T,40.703,-74.0168,Outdoor,New York,1,MN99
1760,QU,Limited Free,SPECTRUM,40.740214,-73.734311,Outdoor,Queens,4,QN43
1761,QU,Limited Free,SPECTRUM,40.75797,-73.825241,Outdoor TWC Aerial,Queens,4,QN22
1762,QU,Limited Free,SPECTRUM,40.75858,-73.825078,Outdoor TWC Aerial,Queens,4,QN22
1763,BK,Limited Free,SPECTRUM,40.696675,-73.997656,Outdoor,Brooklyn,3,BK09
1764,BK,Limited Free,SPECTRUM,40.696989,-73.997486,Outdoor,Brooklyn,3,BK09
1765,BK,Limited Free,SPECTRUM,40.697344,-73.997333,Outdoor,Brooklyn,3,BK09
1766,BK,Limited Free,SPECTRUM,40.697669,-73.997183,Outdoor,Brooklyn,3,BK09
1767,BK,Limited Free,SPECTRUM,40.698103,-73.996944,Outdoor,Brooklyn,3,BK09
1768,BK,Limited Free,SPECTRUM,40.696732,-73.990349,Outdoor,Brooklyn,3,BK38
1769,MN,Limited Free,SPECTRUM,40.749908,-74.00089,Outdoor,New York,1,MN13
1770,MN,Free,NYPL,40.71548815,-74.01621384,Library,New York,1,MN25
1771,BK,Free,BPL,40.60569034,-73.98623163,Library,Brooklyn,3,BK29
1772,BK,Free,BPL,40.62306453,-73.98944677,Library,Brooklyn,3,BK88
1773,MN,Limited Free,SPECTRUM,40.749783,-74.000711,Outdoor,New York,1,MN13
1774,MN,Limited Free,SPECTRUM,40.74827,-74.002068,Indoor,New York,1,MN13
1775,MN,Limited Free,SPECTRUM,40.74827,-74.002068,Indoor,New York,1,MN13
1776,MN,Limited Free,SPECTRUM,40.74827,-74.002068,Indoor,New York,1,MN13
1777,MN,Limited Free,SPECTRUM,40.74827,-74.002068,Indoor,New York,1,MN13
1778,MN,Limited Free,SPECTRUM,40.74827,-74.002068,Indoor,New York,1,MN13
1779,MN,Limited Free,SPECTRUM,40.712307,-74.006961,Outdoor,New York,1,MN24
1780,MN,Limited Free,SPECTRUM,40.70935,-74.009903,Outdoor,New York,1,MN25
1781,SI,Limited Free,SPECTRUM,40.618064,-74.108186,Outdoor,Staten Island,5,SI07
1782,QU,Free,QPL,40.70787313,-73.79467804,Library,Jamaica,4,QN61
1783,QU,Free,QPL,40.71294357,-73.88086427,Library,Middle Village,4,QN21
1784,QU,Free,QPL,40.74293095,-73.82516996,Library,Flushing,4,QN62
1785,MN,Free,NYPL,40.80301816,-73.93484756,Library,New York,1,MN34
1786,BK,Free,BPL,40.67234353,-73.96822438,Library,Brooklyn,3,BK37
1787,BK,Free,BPL,40.64591212,-74.01363,Library,Brooklyn,3,BK32
1788,MN,Free,NYPL,40.79421561,-73.94345108,Library,New York,1,MN33
1789,BK,Free,BPL,40.68737909,-73.96603067,Library,Brooklyn,3,BK69
1790,MN,Free,Manhattan Down Alliance,40.7071991,-74.0037003,Outdoor,New York,1,MN25
1791,MN,Free,Manhattan Down Alliance,40.7070999,-74.0036011,Outdoor,New York,1,MN25
1792,MN,Free,Manhattan Down Alliance,40.7070007,-74.0035019,Outdoor,New York,1,MN25
1793,MN,Free,LinkNYC - Citybridge,40.777137,-73.981904,Outdoor Kiosk,New York,1,MN14
1794,MN,Free,LinkNYC - Citybridge,40.776311,-73.981937,Outdoor Kiosk,New York,1,MN14
1795,MN,Free,LinkNYC - Citybridge,40.77539,-73.981829,Outdoor Kiosk,New York,1,MN14
1796,MN,Free,LinkNYC - Citybridge,40.774723,-73.982005,Outdoor Kiosk,New York,1,MN14
1797,MN,Free,LinkNYC - Citybridge,40.777921,-73.981853,Outdoor Kiosk,New York,1,MN14
1798,MN,Free,LinkNYC - Citybridge,40.769566,-73.981841,Outdoor Kiosk,New York,1,MN14
1799,MN,Free,LinkNYC - Citybridge,40.790053,-73.974767,Outdoor Kiosk,New York,1,MN12
1800,MN,Free,LinkNYC - Citybridge,40.784712,-73.979564,Outdoor Kiosk,New York,1,MN12
1801,MN,Free,LinkNYC - Citybridge,40.779096,-73.982054,Outdoor Kiosk,New York,1,MN14
1802,MN,Free,LinkNYC - Citybridge,40.781843,-73.980833,Outdoor Kiosk,New York,1,MN12
1803,MN,Free,LinkNYC - Citybridge,40.780826,-73.981173,Outdoor Kiosk,New York,1,MN12
1804,MN,Free,LinkNYC - Citybridge,40.780321,-73.981311,Outdoor Kiosk,New York,1,MN12
1805,MN,Free,LinkNYC - Citybridge,40.779331,-73.98199,Outdoor Kiosk,New York,1,MN14
1806,MN,Free,LinkNYC - Citybridge,40.778381,-73.981665,Outdoor Kiosk,New York,1,MN14
1807,MN,Free,LinkNYC - Citybridge,40.786223,-73.977993,Outdoor Kiosk,New York,1,MN12
1808,MN,Free,LinkNYC - Citybridge,40.776473,-73.98243,Outdoor Kiosk,New York,1,MN14
1809,MN,Free,LinkNYC - Citybridge,40.774894,-73.982571,Outdoor Kiosk,New York,1,MN14
1810,MN,Free,LinkNYC - Citybridge,40.769816,-73.981929,Outdoor Kiosk,New York,1,MN14
1811,MN,Free,LinkNYC - Citybridge,40.769839,-73.982502,Outdoor Kiosk,New York,1,MN14
1812,MN,Free,LinkNYC - Citybridge,40.793181,-73.972649,Outdoor Kiosk,New York,1,MN12
1813,MN,Free,LinkNYC - Citybridge,40.796425,-73.970279,Outdoor Kiosk,New York,1,MN12
1814,MN,Free,LinkNYC - Citybridge,40.794896,-73.971856,Outdoor Kiosk,New York,1,MN12
1815,MN,Free,LinkNYC - Citybridge,40.796138,-73.970931,Outdoor Kiosk,New York,1,MN12
1816,MN,Free,LinkNYC - Citybridge,40.778114,-73.982251,Outdoor Kiosk,New York,1,MN14
1817,MN,Free,LinkNYC - Citybridge,40.797391,-73.96807,Outdoor Kiosk,New York,1,MN12
1818,MN,Free,LinkNYC - Citybridge,40.796533,-73.968682,Outdoor Kiosk,New York,1,MN12
1819,MN,Free,LinkNYC - Citybridge,40.787247,-73.977646,Outdoor Kiosk,New York,1,MN12
1820,MN,Free,LinkNYC - Citybridge,40.802736,-73.967461,Outdoor Kiosk,New York,1,MN09
1821,MN,Free,LinkNYC - Citybridge,40.79865,-73.969093,Outdoor Kiosk,New York,1,MN12
1822,MN,Free,LinkNYC - Citybridge,40.774646,-73.9824,Outdoor Kiosk,New York,1,MN14
1823,MN,Free,LinkNYC - Citybridge,40.774757,-73.982507,Outdoor Kiosk,New York,1,MN14
1824,MN,Free,LinkNYC - Citybridge,40.803861,-73.966708,Outdoor Kiosk,New York,1,MN09
1825,MN,Free,LinkNYC - Citybridge,40.802298,-73.967585,Outdoor Kiosk,New York,1,MN09
1826,MN,Free,LinkNYC - Citybridge,40.773806,-73.98193,Outdoor Kiosk,New York,1,MN14
1827,MN,Free,LinkNYC - Citybridge,40.775795,-73.98235,Outdoor Kiosk,New York,1,MN14
1828,MN,Free,LinkNYC - Citybridge,40.774913,-73.982388,Outdoor Kiosk,New York,1,MN14
1829,MN,Free,LinkNYC - Citybridge,40.795544,-73.969419,Outdoor Kiosk,New York,1,MN12
1830,MN,Free,LinkNYC - Citybridge,40.795774,-73.970752,Outdoor Kiosk,New York,1,MN12
1831,MN,Free,LinkNYC - Citybridge,40.7977,-73.96784,Outdoor Kiosk,New York,1,MN12
1832,MN,Free,LinkNYC - Citybridge,40.780019,-73.981396,Outdoor Kiosk,New York,1,MN14
1833,MN,Free,LinkNYC - Citybridge,40.786207,-73.977698,Outdoor Kiosk,New York,1,MN25
1834,MN,Free,LinkNYC - Citybridge,40.781984,-73.981184,Outdoor Kiosk,New York,1,MN12
1835,MN,Free,LinkNYC - Citybridge,40.77497,-73.981079,Outdoor Kiosk,New York,1,MN14
1836,MN,Free,LinkNYC - Citybridge,40.775999,-73.983247,Outdoor Kiosk,New York,1,MN14
1837,MN,Free,LinkNYC - Citybridge,40.785066,-73.978658,Outdoor Kiosk,New York,1,MN12
1838,MN,Free,LinkNYC - Citybridge,40.785613,-73.978439,Outdoor Kiosk,New York,1,MN12
1839,MN,Free,LinkNYC - Citybridge,40.7786,-73.95399,Outdoor Kiosk,New York,1,MN32
1840,MN,Free,LinkNYC - Citybridge,40.781503,-73.952279,Outdoor Kiosk,New York,1,MN40
1841,MN,Free,LinkNYC - Citybridge,40.780782,-73.9524,Outdoor Kiosk,New York,1,MN32
1842,MN,Free,LinkNYC - Citybridge,40.779535,-73.953715,Outdoor Kiosk,New York,1,MN40
1843,MN,Free,LinkNYC - Citybridge,40.779038,-73.95398,Outdoor Kiosk,New York,1,MN40
1844,MN,Free,LinkNYC - Citybridge,40.784663,-73.949874,Outdoor Kiosk,New York,1,MN40
1845,MN,Free,LinkNYC - Citybridge,40.783289,-73.950562,Outdoor Kiosk,New York,1,MN32
1846,MN,Free,LinkNYC - Citybridge,40.794604,-73.969837,Outdoor Kiosk,New York,1,MN12
1847,MN,Free,LinkNYC - Citybridge,40.798477,-73.967265,Outdoor Kiosk,New York,1,MN12
1848,MN,Free,LinkNYC - Citybridge,40.797826,-73.967748,Outdoor Kiosk,New York,1,MN12
1849,MN,Free,LinkNYC - Citybridge,40.797178,-73.968223,Outdoor Kiosk,New York,1,MN12
1850,MN,Free,LinkNYC - Citybridge,40.782766,-73.951257,Outdoor Kiosk,New York,1,MN40
1851,MN,Free,LinkNYC - Citybridge,40.782159,-73.951699,Outdoor Kiosk,New York,1,MN40
1852,MN,Free,LinkNYC - Citybridge,40.768093,-73.968364,Outdoor Kiosk,New York,1,MN40
1853,QU,Free,LinkNYC - Citybridge,40.741433,-73.907509,Outdoor Kiosk,Queens,4,QN63
1854,QU,Free,LinkNYC - Citybridge,40.747075,-73.942792,Outdoor Kiosk,Queens,4,QN31
1855,QU,Free,LinkNYC - Citybridge,40.746089,-73.945246,Outdoor Kiosk,Queens,4,QN31
1856,QU,Free,LinkNYC - Citybridge,40.743329,-73.950913,Outdoor Kiosk,Queens,4,QN31
1857,QU,Free,LinkNYC - Citybridge,40.739922,-73.895296,Outdoor Kiosk,Queens,4,QN50
1858,QU,Free,LinkNYC - Citybridge,40.748253,-73.878716,Outdoor Kiosk,Queens,4,QN28
1859,QU,Free,LinkNYC - Citybridge,40.747729,-73.883665,Outdoor Kiosk,Queens,4,QN28
1860,QU,Free,LinkNYC - Citybridge,40.747627,-73.884644,Outdoor Kiosk,Queens,4,QN28
1861,QU,Free,LinkNYC - Citybridge,40.747223,-73.888492,Outdoor Kiosk,Queens,4,QN28
1862,QU,Free,LinkNYC - Citybridge,40.749112,-73.870624,Outdoor Kiosk,Queens,4,QN28
1863,QU,Free,LinkNYC - Citybridge,40.747412,-73.887615,Outdoor Kiosk,Queens,4,QN28
1864,QU,Free,LinkNYC - Citybridge,40.746707,-73.893448,Outdoor Kiosk,Queens,4,QN50
1865,QU,Free,LinkNYC - Citybridge,40.74667,-73.89249,Outdoor Kiosk,Queens,4,QN50
1866,QU,Free,LinkNYC - Citybridge,40.748971,-73.870489,Outdoor Kiosk,Queens,4,QN29
1867,QU,Free,LinkNYC - Citybridge,40.734545,-73.874705,Outdoor Kiosk,Queens,4,QN29
1868,QU,Free,LinkNYC - Citybridge,40.738109,-73.885717,Outdoor Kiosk,Queens,4,QN50
1869,QU,Free,LinkNYC - Citybridge,40.74835,-73.876523,Outdoor Kiosk,Queens,4,QN29
1870,QU,Free,LinkNYC - Citybridge,40.747543,-73.884098,Outdoor Kiosk,Queens,4,QN29
1871,QU,Free,LinkNYC - Citybridge,40.747451,-73.884987,Outdoor Kiosk,Queens,4,QN29
1872,QU,Free,LinkNYC - Citybridge,40.738208,-73.886253,Outdoor Kiosk,Queens,4,QN50
1873,QU,Free,LinkNYC - Citybridge,40.746711,-73.892145,Outdoor Kiosk,Queens,4,QN50
1874,QU,Free,LinkNYC - Citybridge,40.746624,-73.892356,Outdoor Kiosk,Queens,4,QN50
1875,QU,Free,LinkNYC - Citybridge,40.746798,-73.891215,Outdoor Kiosk,Queens,4,QN29
1876,QU,Free,LinkNYC - Citybridge,40.747153,-73.887926,Outdoor Kiosk,Queens,4,QN29
1877,QU,Free,LinkNYC - Citybridge,40.748878,-73.871463,Outdoor Kiosk,Queens,4,QN29
1878,QU,Free,LinkNYC - Citybridge,40.747059,-73.88882,Outdoor Kiosk,Queens,4,QN29
1879,QU,Free,LinkNYC - Citybridge,40.746966,-73.889705,Outdoor Kiosk,Queens,4,QN29
1880,QU,Free,LinkNYC - Citybridge,40.737206,-73.88094,Outdoor Kiosk,Queens,4,QN50
1881,QU,Free,LinkNYC - Citybridge,40.736273,-73.877364,Outdoor Kiosk,Queens,4,QN29
1882,QU,Free,LinkNYC - Citybridge,40.733579,-73.871648,Outdoor Kiosk,Queens,4,QN29
2091,MN,Free,Harlem,40.812871,-73.949346,Outdoor,New York,1,MN03
1883,QU,Free,LinkNYC - Citybridge,40.734162,-73.873658,Outdoor Kiosk,Queens,4,QN29
1884,QU,Free,LinkNYC - Citybridge,40.733889,-73.872709,Outdoor Kiosk,Queens,4,QN29
1885,QU,Free,LinkNYC - Citybridge,40.735387,-73.876254,Outdoor Kiosk,Queens,4,QN29
1886,QU,Free,LinkNYC - Citybridge,40.736982,-73.880315,Outdoor Kiosk,Queens,4,QN29
1887,QU,Free,LinkNYC - Citybridge,40.737777,-73.883978,Outdoor Kiosk,Queens,4,QN50
1888,QU,Free,LinkNYC - Citybridge,40.733342,-73.870838,Outdoor Kiosk,Queens,4,QN29
1889,QU,Free,LinkNYC - Citybridge,40.719293,-73.839741,Outdoor Kiosk,Queens,4,QN17
1890,QU,Free,LinkNYC - Citybridge,40.718602,-73.838184,Outdoor Kiosk,Queens,4,QN17
1891,QU,Free,LinkNYC - Citybridge,40.717664,-73.836262,Outdoor Kiosk,Queens,4,QN17
1892,QU,Free,LinkNYC - Citybridge,40.715758,-73.833513,Outdoor Kiosk,Queens,4,QN17
1893,QU,Free,LinkNYC - Citybridge,40.721526,-73.844884,Outdoor Kiosk,Queens,4,QN17
1894,QU,Free,LinkNYC - Citybridge,40.728299,-73.858076,Outdoor Kiosk,Queens,4,QN17
1895,QU,Free,LinkNYC - Citybridge,40.726241,-73.852519,Outdoor Kiosk,Queens,4,QN17
1896,QU,Free,LinkNYC - Citybridge,40.720245,-73.844644,Outdoor Kiosk,Queens,4,QN17
1897,QU,Free,LinkNYC - Citybridge,40.720017,-73.844787,Outdoor Kiosk,Queens,4,QN17
1898,QU,Free,LinkNYC - Citybridge,40.722499,-73.850777,Outdoor Kiosk,Queens,4,QN17
1899,QU,Free,LinkNYC - Citybridge,40.726082,-73.852197,Outdoor Kiosk,Queens,4,QN17
1900,QU,Free,LinkNYC - Citybridge,40.718953,-73.838976,Outdoor Kiosk,Queens,4,QN17
1901,QU,Free,LinkNYC - Citybridge,40.714861,-73.832341,Outdoor Kiosk,Queens,4,QN17
1902,QU,Free,LinkNYC - Citybridge,40.727095,-73.854789,Outdoor Kiosk,Queens,4,QN17
1903,QU,Free,LinkNYC - Citybridge,40.727489,-73.856071,Outdoor Kiosk,Queens,4,QN17
1904,QU,Free,LinkNYC - Citybridge,40.72785,-73.856848,Outdoor Kiosk,Queens,4,QN17
1905,QU,Free,LinkNYC - Citybridge,40.728067,-73.857446,Outdoor Kiosk,Queens,4,QN17
1906,QU,Free,LinkNYC - Citybridge,40.71796,-73.836805,Outdoor Kiosk,Queens,4,QN17
1907,QU,Free,LinkNYC - Citybridge,40.717212,-73.835496,Outdoor Kiosk,Queens,4,QN17
1908,QU,Free,LinkNYC - Citybridge,40.720671,-73.842845,Outdoor Kiosk,Queens,4,QN17
1909,QU,Free,LinkNYC - Citybridge,40.726495,-73.853138,Outdoor Kiosk,Queens,4,QN17
1910,MN,Free,LinkNYC - Citybridge,40.731593,-74.006408,Outdoor Kiosk,New York,1,MN23
1911,MN,Free,LinkNYC - Citybridge,40.739447,-74.0026,Outdoor Kiosk,New York,1,MN23
1912,MN,Free,LinkNYC - Citybridge,40.716869,-73.997578,Outdoor Kiosk,New York,1,MN24
1913,MN,Free,LinkNYC - Citybridge,40.733892,-73.991056,Outdoor Kiosk,New York,1,MN23
1914,MN,Free,LinkNYC - Citybridge,40.734036,-73.991208,Outdoor Kiosk,New York,1,MN23
1915,MN,Free,LinkNYC - Citybridge,40.726889,-74.007487,Outdoor Kiosk,New York,1,MN24
1916,MN,Free,LinkNYC - Citybridge,40.736201,-73.993601,Outdoor Kiosk,New York,1,MN13
1917,MN,Free,LinkNYC - Citybridge,40.721425,-73.993454,Outdoor Kiosk,New York,1,MN27
1918,MN,Free,LinkNYC - Citybridge,40.728158,-73.988125,Outdoor Kiosk,New York,1,MN22
1919,MN,Free,LinkNYC - Citybridge,40.720188,-73.993068,Outdoor Kiosk,New York,1,MN27
1920,MN,Free,LinkNYC - Citybridge,40.7303,-73.983193,Outdoor Kiosk,New York,1,MN22
1921,MN,Free,LinkNYC - Citybridge,40.717168,-73.999079,Outdoor Kiosk,New York,1,MN27
1922,MN,Free,LinkNYC - Citybridge,40.721716,-73.993343,Outdoor Kiosk,New York,1,MN27
1923,MN,Free,LinkNYC - Citybridge,40.728126,-73.985083,Outdoor Kiosk,New York,1,MN22
1924,MN,Free,LinkNYC - Citybridge,40.726471,-73.989351,Outdoor Kiosk,New York,1,MN22
1925,MN,Free,LinkNYC - Citybridge,40.71792,-73.99494,Outdoor Kiosk,New York,1,MN27
1926,MN,Free,LinkNYC - Citybridge,40.727794,-73.985325,Outdoor Kiosk,New York,1,MN22
1927,MN,Free,LinkNYC - Citybridge,40.719907,-73.994066,Outdoor Kiosk,New York,1,MN27
1928,MN,Free,LinkNYC - Citybridge,40.716355,-73.991198,Outdoor Kiosk,New York,1,MN27
1929,MN,Free,LinkNYC - Citybridge,40.72358,-73.98839,Outdoor Kiosk,New York,1,MN22
1930,MN,Free,LinkNYC - Citybridge,40.731157,-73.985928,Outdoor Kiosk,New York,1,MN22
1931,MN,Free,LinkNYC - Citybridge,40.732206,-73.984823,Outdoor Kiosk,New York,1,MN22
1932,MN,Free,LinkNYC - Citybridge,40.730496,-73.980768,Outdoor Kiosk,New York,1,MN22
1933,MN,Free,LinkNYC - Citybridge,40.730878,-73.981659,Outdoor Kiosk,New York,1,MN22
1934,MN,Free,LinkNYC - Citybridge,40.714508,-73.99249,Outdoor Kiosk,New York,1,MN27
1935,MN,Free,LinkNYC - Citybridge,40.734141,-73.989412,Outdoor Kiosk,New York,1,MN22
1936,MN,Free,LinkNYC - Citybridge,40.726263,-73.989248,Outdoor Kiosk,New York,1,MN22
1937,MN,Free,LinkNYC - Citybridge,40.733107,-73.987162,Outdoor Kiosk,New York,1,MN22
1938,MN,Free,LinkNYC - Citybridge,40.729831,-73.986658,Outdoor Kiosk,New York,1,MN22
1939,MN,Free,LinkNYC - Citybridge,40.730249,-73.986348,Outdoor Kiosk,New York,1,MN22
1940,MN,Free,LinkNYC - Citybridge,40.730881,-73.985882,Outdoor Kiosk,New York,1,MN22
1941,MN,Free,LinkNYC - Citybridge,40.72746,-73.988372,Outdoor Kiosk,New York,1,MN22
1942,MN,Free,LinkNYC - Citybridge,40.732247,-73.985132,Outdoor Kiosk,New York,1,MN22
1943,MN,Free,LinkNYC - Citybridge,40.730833,-73.983098,Outdoor Kiosk,New York,1,MN22
1944,MN,Free,LinkNYC - Citybridge,40.719215,-73.98985,Outdoor Kiosk,New York,1,MN27
1945,MN,Free,LinkNYC - Citybridge,40.721773,-73.989421,Outdoor Kiosk,New York,1,MN27
